address,block,countyfp,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract,matchsource,Coordinates,On Tribe Land,Assoc Tribe,Assoc Res,FDA_match,id,FDA_dist_miles,FDA_coord,Niel_id,TDLinx Store Code,File Date,Store Status Indicator,bizname,Store Number,paddress1,pcity,pstate,pzip,Store Place Name,Store State FIPS Code ,Store County FIPS Code ,Store Country Name,Trade Channel Code,Sub-Channel Code,Number of Stores/Outlets Code,Chain Indicator,Area Code,Phone Number,Store Volume ,Weekly Volume (000s),Area of Selling Space ,Full Time Employee Equivalents,Number of Checkouts,TDLinx Account Code for the Owner/Company,Retail Family Code for the Owner/Company,Owner Name,Owner City,Owner State ,Owner State FIPS Code,Owner County FIPS Code,TDLinx Account Code for the Marketing Group ,Marketing Group Name,Non-Corporate Owned,paddress2,FDA_id
"8001 E Mckellips Rd, Scottsdale, AZ, 85257",,,33.4506126,-111.90841999999999,True,ROOFTOP,,,,,,Google,POINT (-111.90842 33.4506126),True,Salt River,Salt River Reservation,True,,0.04202958413609783,GEOMETRYCOLLECTION EMPTY,1634557.0,1634557,20181116,O-Open Store,ON AUK MOR,2,8001 E MCKELLIPS RD,SCOTTSDALE,AZ,85257,Scottsdale,4,13,USA,07-Convenience Store,1-Gas Station/Kiosk,D-6-10 Stores,C-Chain Store,480.0,9490971.0,,0,0,0,0,402793,24270,On Auk Mor/Fuel Division,Scottsdale,AZ,4.0,13.0,555555,No Group Assignment,N,,159.0
"9714 Hwy 95 W, Worley, ID, 83876",,,47.4005055,-116.9172355,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-116.9172355 47.4005055),True,Coeur d'Alene,Coeur d'Alene Reservation,True,,0.016175139099787114,GEOMETRYCOLLECTION EMPTY,1534832.0,1534832,20181116,O-Open Store,CORNER MARKET,,9714 HWY 95 W,WORLEY,ID,83876,Worley,16,55,USA,05-Grocery,4-Superette,A-1 Store,I-Independent Store,208.0,6868032.0,"03-$1,000,001 to $1,500,000",26,2,9,2,999999,99999,Independent,,,,,555555,No Group Assignment,N,,465.0
"56609 Mt Highway 212, Charlo, MT, 59824",4187.0,47.0,47.43871,-114.17232,True,Non_Exact,"56609 STATE HWY 212, CHARLO, MT, 59824",L,30.0,206877414.0,940600.0,Census,POINT (-114.17232 47.43871),True,Flathead,Flathead Reservation,True,,0.010125237290214799,GEOMETRYCOLLECTION EMPTY,437985.0,437985,20181116,O-Open Store,CHARLO GROCERY,,56609 MT HIGHWAY 212,CHARLO,MT,59824,Charlo,30,47,USA,05-Grocery,4-Superette,A-1 Store,I-Independent Store,406.0,6442575.0,"03-$1,000,001 to $1,500,000",28,2,9,2,999999,99999,Independent,,,,,555555,No Group Assignment,N,,776.0
"101 Central Ave, Salamanca, NY, 14779",3014.0,9.0,42.16064,-78.695915,True,Exact,"101 CENTRAL AVE, SALAMANCA, NY, 14779",L,36.0,122025267.0,940300.0,Census,POINT (-78.695915 42.16064),True,Allegany,Allegany Reservation,True,,0.045967477718834644,GEOMETRYCOLLECTION EMPTY,1535163.0,1535163,20181116,O-Open Store,ANTONES GAS,1,101 CENTRAL AVE,SALAMANCA,NY,14779,Salamanca,36,9,USA,07-Convenience Store,1-Gas Station/Kiosk,A-1 Store,I-Independent Store,716.0,9452472.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,1132.0
"1800 Golden Acorn Way, Campo, CA, 91906",,,32.7022714,-116.3548239,True,ROOFTOP,,,,,,Google,POINT (-116.3548239 32.7022714),True,Campo,Campo Indian Reservation,True,,0.03543533932742116,GEOMETRYCOLLECTION EMPTY,2225946.0,2225946,20181116,O-Open Store,GOLDEN ACORN QUICK CENTER,,1800 GOLDEN ACORN WAY,CAMPO,CA,91906,Campo,6,73,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,619.0,9386000.0,"05-$2,000,001 to $4,000,000",50,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,270.0
"615 E Central Blvd, Anadarko, OK, 73005",,,35.072871500000005,-98.23417540000001,True,ROOFTOP,,,,,,Google,POINT (-98.23417540000001 35.07287150000001),True,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,True,,0.018708055738057425,GEOMETRYCOLLECTION EMPTY,638035.0,638035,20181116,O-Open Store,PHILLIPS 66 KEVINS,,615 E CENTRAL BLVD,ANADARKO,OK,73005,Anadarko,40,15,USA,07-Convenience Store,1-Gas Station/Kiosk,A-1 Store,C-Chain Store,405.0,2473512.0,,0,0,0,0,999999,99999,Independent,,,,,97848,Phillips 66,Y,,1285.0
"4001 N Pima Rd, Scottsdale, AZ, 85251",,,33.494538899999995,-111.8911071,True,ROOFTOP,,,,,,Google,POINT (-111.8911071 33.49453889999999),True,Salt River,Salt River Reservation,True,,0.008344735298904542,GEOMETRYCOLLECTION EMPTY,630795.0,630795,20181116,O-Open Store,PIIPASH SHELL,,4001 N PIMA RD,SCOTTSDALE,AZ,85251,Scottsdale,4,13,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,C-Chain Store,480.0,9476400.0,"05-$2,000,001 to $4,000,000",60,2,0,0,999999,99999,Independent,,,,,96959,Shell,Y,,33.0
"1601 N Beeline Hwy, Scottsdale, AZ, 85256",4090.0,13.0,33.46652,-111.8432,True,Non_Exact,"1601 N BEELINE HWY, SCOTTSDALE, AZ, 85256",L,4.0,243919426.0,941300.0,Census,POINT (-111.8432 33.46652),True,Salt River,Salt River Reservation,True,,0.00011408365656206413,GEOMETRYCOLLECTION EMPTY,682394.0,682394,20181116,O-Open Store,BEELINE HWY PIT STOP,,1601 N BEELINE HWY,SCOTTSDALE,AZ,85256,Scottsdale,4,13,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,480.0,2916585.0,"06-$4,000,001 to $6,000,000",100,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,35.0
"216 W Riverside Dr, Parker, AZ, 85344",2038.0,12.0,34.15381,-114.281,True,Exact,"216 RIVERSIDE DR, PARKER, AZ, 85344",L,4.0,129736030.0,940200.0,Census,POINT (-114.281 34.15381),True,Colorado River,Colorado River Indian Reservation,True,,0.008333882102986016,GEOMETRYCOLLECTION EMPTY,682396.0,682396,20181116,O-Open Store,USA GAS,,216 W RIVERSIDE DR,PARKER,AZ,85344,Parker,4,12,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,C-Chain Store,928.0,6695595.0,"04-$1,500,001 to $2,000,000",35,2,0,0,999999,99999,Independent,,,,,194848,USA Gas,Y,,151.0
"509 Old Abe Rd, Lac du Flambeau, WI, 54538",1258.0,125.0,45.97314,-89.89256999999998,True,Non_Exact,"509 OLD ABE RD, LAC DU FLAMBEAU, WI, 54538",R,55.0,165546012.0,940000.0,Census,POINT (-89.89256999999998 45.97314),True,Lac du Flambeau,Lac du Flambeau Reservation,True,,0.005854804461810163,GEOMETRYCOLLECTION EMPTY,2193389.0,2193389,20181116,O-Open Store,TRIBAL GAS STATION,,509 OLD ABE RD,LAC DU FLAMBEAU,WI,54538,Lac du Flambeau,55,125,USA,07-Convenience Store,1-Gas Station/Kiosk,A-1 Store,I-Independent Store,715.0,5889086.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,1879.0
"1516 S California Ave, Parker, AZ, 85344",1111.0,12.0,34.145206,-114.28596999999999,True,Non_Exact,"1516 S CALIFORNIA AVE, PARKER, AZ, 85344",L,4.0,129602995.0,940200.0,Census,POINT (-114.28597 34.145206),True,Colorado River,Colorado River Indian Reservation,True,,5.583220439867392,GEOMETRYCOLLECTION EMPTY,302671.0,302671,20181116,O-Open Store,CIRCLE K,1483,1516 S CALIFORNIA AVE,PARKER,AZ,85344,Parker,4,12,USA,07-Convenience Store,7-Conventional Convenience,K-501+ Stores,C-Chain Store,928.0,6695444.0,"04-$1,500,001 to $2,000,000",30,3,0,0,202682,1917,Circle K/AZ Region Div 3120,Tempe,AZ,4.0,13.0,95622,Circle K,N,,68.0
"3095 State Highway 86, Thermal, CA, 92274",,,33.3524197,-116.0195459,True,ROOFTOP,,,,,,Google,POINT (-116.0195459 33.3524197),True,Torres-Martinez,Torres-Martinez Reservation,True,,0.014812204482300481,GEOMETRYCOLLECTION EMPTY,1901310.0,1901310,20181116,O-Open Store,TORRES MARTINEZ TRAVEL CENTER,,3095 STATE HIGHWAY 86,THERMAL,CA,92274,Thermal,6,25,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,442.0,3951404.0,"04-$1,500,001 to $2,000,000",35,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,339.0
"435 Goddard St, Ignacio, CO, 81137",,,37.116990799999996,-107.6333038,True,ROOFTOP,,,,,,Google,POINT (-107.6333038 37.1169908),True,Southern Ute,Southern Ute Reservation,True,,0.013674218489683644,GEOMETRYCOLLECTION EMPTY,222042.0,222042,20181116,O-Open Store,7 2 11 FOOD STORE,41,435 GODDARD ST,IGNACIO,CO,81137,Ignacio,8,67,USA,07-Convenience Store,7-Conventional Convenience,E-11-25 Stores,C-Chain Store,970.0,5639328.0,"05-$2,000,001 to $4,000,000",50,3,0,0,17750,33770,Diamond Jubilee Oil Inc,Farmington,NM,35.0,45.0,163011,7 2 11 Food Store,N,,376.0
"425 State Route 37, Hogansburg, NY, 13655",,,44.979068700000006,-74.6836813,True,ROOFTOP,,,,,,Google,POINT (-74.6836813 44.97906870000001),True,St. Regis Mohawk,St. Regis Mohawk Reservation,True,,0.029207971378396952,GEOMETRYCOLLECTION EMPTY,1833658.0,1833658,20181116,O-Open Store,BEARS DEN TRADING POST,,425 STATE ROUTE 37,HOGANSBURG,NY,13655,Hogansburg,36,33,USA,07-Convenience Store,1-Gas Station/Kiosk,A-1 Store,I-Independent Store,518.0,3584229.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,1121.0
"10180 N Fort Mcdowell Rd, Fort McDowell, AZ, 85264",1055.0,13.0,33.579426,-111.67772,True,Non_Exact,"10180 N FORT MCDOWELL RD, FORT MCDOWELL, AZ, 85264",L,4.0,642857910.0,941200.0,Census,POINT (-111.67772 33.579426),True,Fort McDowell Yavapai Nation,Fort McDowell Yavapai Nation Reservation,True,,0.02254098369473315,GEOMETRYCOLLECTION EMPTY,689942.0,689942,20181116,O-Open Store,BAJA GAS STATION,,10180 N FORT MCDOWELL RD,FORT MCDOWELL,AZ,85264,Fort McDowell,4,13,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,480.0,8373506.0,"05-$2,000,001 to $4,000,000",40,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,44.0
"2293 Saunders Settlement Rd, Sanborn, NY, 14132",2007.0,63.0,43.143238000000004,-78.922775,True,Exact,"2293 SAUNDERS SETTLEMENT RD, SANBORN, NY, 14132",L,36.0,48688073.0,940001.0,Census,POINT (-78.922775 43.143238),True,Tuscarora Nation,Tuscarora Nation Reservation,True,,1.805932171215141,GEOMETRYCOLLECTION EMPTY,1915361.0,1915361,20181116,O-Open Store,SMOKIN JOES GAS STATION,7,2293 SAUNDERS SETTLEMENT RD,SANBORN,NY,14132,Sanborn,36,63,USA,07-Convenience Store,1-Gas Station/Kiosk,D-6-10 Stores,C-Chain Store,716.0,2970251.0,,0,0,0,0,401799,323,Smokin Joes Gas Station,Sanborn,NY,36.0,63.0,401856,Smokin Joes Gas Station,N,,1179.0
"2323 Saunders Settlement Rd, Sanborn, NY, 14132",2007.0,63.0,43.143253,-78.92184,True,Exact,"2323 SAUNDERS SETTLEMENT RD, SANBORN, NY, 14132",L,36.0,48688073.0,940001.0,Census,POINT (-78.92184 43.143253),True,Tuscarora Nation,Tuscarora Nation Reservation,True,,1.78975154967402,GEOMETRYCOLLECTION EMPTY,7391394.0,7391394,20181116,O-Open Store,SMOKIN JOES GAS STATION,2,2323 SAUNDERS SETTLEMENT RD,SANBORN,NY,14132,Sanborn,36,63,USA,07-Convenience Store,1-Gas Station/Kiosk,D-6-10 Stores,C-Chain Store,,,,0,0,0,0,401799,323,Smokin Joes Gas Station,Sanborn,NY,36.0,63.0,401856,Smokin Joes Gas Station,N,,1179.0
"921 S California Ave, Parker, AZ, 85344",2146.0,12.0,34.151077,-114.28958,True,Non_Exact,"921 S CALIFORNIA AVE, PARKER, AZ, 85344",R,4.0,129736081.0,940200.0,Census,POINT (-114.28958 34.151077),True,Colorado River,Colorado River Indian Reservation,True,,0.021733684751912896,GEOMETRYCOLLECTION EMPTY,2153665.0,2153665,20181116,O-Open Store,TERRIBLE HERBST,258,921 S CALIFORNIA AVE,PARKER,AZ,85344,Parker,4,12,USA,07-Convenience Store,7-Conventional Convenience,H-101-200 Stores,C-Chain Store,928.0,6695856.0,"02-$500,001 to $1,000,000",15,2,0,0,81560,35707,Terrible Herbst Inc,Las Vegas,NV,32.0,3.0,161086,Terrible Herbst,N,,21.0
"11979 S Western Blvd, Irving, NY, 14081",,,42.568904700000004,-79.1021868,True,ROOFTOP,,,,,,Google,POINT (-79.1021868 42.5689047),True,Cattaraugus,Cattaraugus Reservation,True,,5868.0062932188075,GEOMETRYCOLLECTION EMPTY,675797.0,675797,20181116,O-Open Store,SENECA HAWK GAS,,11979 S WESTERN BLVD,IRVING,NY,14081,Irving,36,29,USA,07-Convenience Store,1-Gas Station/Kiosk,A-1 Store,I-Independent Store,716.0,9344219.0,,0,0,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,1186.0
"1001 S Fiesta Ave, Parker, AZ, 85344",1005.0,12.0,34.15191,-114.28513999999998,True,Non_Exact,"1001 S FIESTA AVE, PARKER, AZ, 85344",R,4.0,129602847.0,940200.0,Census,POINT (-114.28514 34.15191),True,Colorado River,Colorado River Indian Reservation,True,,12.979999999621128,GEOMETRYCOLLECTION EMPTY,277447.0,277447,20181116,O-Open Store,WOODYS FOOD STORE,107,1001 S FIESTA AVE,PARKER,AZ,85344,Parker,4,12,USA,07-Convenience Store,7-Conventional Convenience,E-11-25 Stores,C-Chain Store,928.0,6698792.0,"05-$2,000,001 to $4,000,000",40,2,0,0,27403,63040,Woodys Enterprises Ltd,Wickenburg,AZ,4.0,13.0,170211,Woodys Food Store,N,,18.0
"Hwy 96, Hoopa, CA, 95546",,,41.049729600000006,-123.67431609999998,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-123.6743161 41.04972960000001),True,Hoopa Valley,Hoopa Valley Reservation,True,,0.00027537038184166255,GEOMETRYCOLLECTION EMPTY,7543122.0,7543122,20181116,O-Open Store,PEC TAH FUEL MART,,HWY 96,HOOPA,CA,95546,Hoopa,6,23,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,530.0,6254163.0,"07-$6,000,001 to $8,000,000",125,4,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,307.0
"1 Main St, Whiteriver, AZ, 85941",,,33.82422879999999,-109.97905379999999,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-109.9790538 33.82422879999999),True,Fort Apache,Fort Apache Reservation,True,,1.3331479683971912,GEOMETRYCOLLECTION EMPTY,619570.0,619570,20181116,O-Open Store,H MARKET,,1 MAIN ST,WHITERIVER,AZ,85941,Whiteriver,4,17,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,928.0,3384713.0,"06-$4,000,001 to $6,000,000",80,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,91.0
"2750 N Sierra Hwy, Bishop, CA, 93514",,,37.37557260000001,-118.42726709999998,True,ROOFTOP,,,,,,Google,POINT (-118.4272671 37.37557260000001),True,Bishop,Bishop Reservation,True,,0.2880605085695094,GEOMETRYCOLLECTION EMPTY,1597174.0,1597174,20181116,O-Open Store,BISHOP PAIUTE GAS,,2750 N SIERRA HWY,BISHOP,CA,93514,Bishop,6,27,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,760.0,8721224.0,"03-$1,000,001 to $1,500,000",20,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,328.0
"1054C Barona Rd, Lakeside, CA, 92040",1054.0,73.0,32.935066,-116.86833999999999,True,Exact,"1054 BARONA RD, LAKESIDE, CA, 92040",L,6.0,195332185.0,16902.0,Census,POINT (-116.86834 32.935066),True,Barona,Barona Reservation,True,,1.9002823190415032,GEOMETRYCOLLECTION EMPTY,1430931.0,1430931,20181116,O-Open Store,BARONA STATION,,1054C BARONA RD,LAKESIDE,CA,92040,Lakeside,6,73,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,619.0,4430592.0,"05-$2,000,001 to $4,000,000",60,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,272.0
"1001 S California Ave, Parker, AZ, 85344",1010.0,12.0,34.150227,-114.289055,True,Non_Exact,"1001 S CALIFORNIA AVE, PARKER, AZ, 85344",R,4.0,129602889.0,940200.0,Census,POINT (-114.289055 34.150227),True,Colorado River,Colorado River Indian Reservation,True,,0.036689218050014606,GEOMETRYCOLLECTION EMPTY,931057.0,931057,20181116,O-Open Store,TERRIBLE HERBST,201,1001 S CALIFORNIA AVE,PARKER,AZ,85344,Parker,4,12,USA,07-Convenience Store,7-Conventional Convenience,H-101-200 Stores,C-Chain Store,928.0,6696605.0,"02-$500,001 to $1,000,000",15,2,0,0,81560,35707,Terrible Herbst Inc,Las Vegas,NV,32.0,3.0,161086,Terrible Herbst,N,,19.0
"3303 Riverside Dr, Parker, AZ, 85344",,,34.1542864,-114.2800755,True,ROOFTOP,,,,,,Google,POINT (-114.2800755 34.1542864),True,Colorado River,Colorado River Indian Reservation,True,,0.011968227631450702,GEOMETRYCOLLECTION EMPTY,688552.0,688552,20181116,O-Open Store,MCS MARKET,,3303 RIVERSIDE DR,PARKER,AZ,85344,Parker,4,12,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,928.0,6672231.0,"03-$1,000,001 to $1,500,000",20,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,99.0
"88740 70th Ave, Thermal, CA, 92274",,,33.5407221,-116.1193548,True,ROOFTOP,,,,,,Google,POINT (-116.1193548 33.5407221),True,Torres-Martinez,Torres-Martinez Reservation,True,,0.0022436047080386474,GEOMETRYCOLLECTION EMPTY,924794.0,924794,20181116,O-Open Store,LA CHICANITA MARKET,,88740 70TH AVE,THERMAL,CA,92274,Thermal,6,65,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,760.0,3974012.0,"04-$1,500,001 to $2,000,000",30,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,188.0
"4900 Indian Hill Rd, Lewiston, NY, 14092",1001.0,63.0,43.176876,-78.983986,True,Exact,"4900 INDIAN HILL RD, LEWISTON, NY, 14092",L,36.0,605139021.0,940001.0,Census,POINT (-78.983986 43.176876),True,Tuscarora Nation,Tuscarora Nation Reservation,True,,0.046643428391126,GEOMETRYCOLLECTION EMPTY,7386532.0,7386532,20181116,O-Open Store,SMOKIN JOES GAS STATION,8,4900 INDIAN HILL RD,LEWISTON,NY,14092,Lewiston,36,63,USA,07-Convenience Store,1-Gas Station/Kiosk,D-6-10 Stores,C-Chain Store,716.0,7544064.0,,0,0,0,0,401799,323,Smokin Joes Gas Station,Sanborn,NY,36.0,63.0,401856,Smokin Joes Gas Station,N,,1107.0
"208 Main St, Polson, MT, 59860",5002.0,47.0,47.694263,-114.16338,True,Exact,"208 MAIN ST, POLSON, MT, 59860",L,30.0,206887757.0,940303.0,Census,POINT (-114.16338 47.694263),True,Flathead,Flathead Reservation,True,,0.020658227420138973,GEOMETRYCOLLECTION EMPTY,1596318.0,1596318,20181116,O-Open Store,MAIN STREET MARKET,,208 MAIN ST,POLSON,MT,59860,Polson,30,47,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,406.0,8832102.0,"05-$2,000,001 to $4,000,000",50,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,794.0
"414 3rd St, Kamiah, ID, 83536",,,46.229218100000004,-116.02642279999999,True,ROOFTOP,,,,,,Google,POINT (-116.0264228 46.2292181),True,Nez Perce,Nez Perce Reservation,True,,0.009227143483346169,GEOMETRYCOLLECTION EMPTY,652775.0,652775,20181116,O-Open Store,PIT STOP,,414 3RD ST,KAMIAH,ID,83536,Kamiah,16,61,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,208.0,9350604.0,"06-$4,000,001 to $6,000,000",90,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,493.0
"14685 Reservation Rd NE, Okeechobee, FL, 34974",,,27.042977399999998,-81.07032840000002,True,ROOFTOP,,,,,,Google,POINT (-81.07032840000002 27.0429774),True,Brighton,Brighton Reservation,True,,2.9873867004795653,GEOMETRYCOLLECTION EMPTY,1586960.0,1586960,20181116,O-Open Store,BRIGHTON SEMINOLE,,14685 RESERVATION RD NE,OKEECHOBEE,FL,34974,Okeechobee,12,43,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,863.0,3576644.0,"05-$2,000,001 to $4,000,000",40,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,424.0
"92345 Us Highway 93, Arlee, MT, 59821",,,47.1634744,-114.0866825,True,ROOFTOP,,,,,,Google,POINT (-114.0866825 47.1634744),True,Flathead,Flathead Reservation,True,,0.019238523122339278,GEOMETRYCOLLECTION EMPTY,619511.0,619511,20181116,O-Open Store,WILSON FOODS,,92345 US HIGHWAY 93,ARLEE,MT,59821,Arlee,30,47,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,406.0,7157777.0,"05-$2,000,001 to $4,000,000",50,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,803.0
"12285 150th Rd, Mayetta, KS, 66509",,,39.317839299999996,-95.7510064,True,ROOFTOP,,,,,,Google,POINT (-95.75100639999999 39.3178393),True,Prairie Band of Potawatomi Nation,Prairie Band of Potawatomi Nation Reservation,True,,0.02532992860479468,GEOMETRYCOLLECTION EMPTY,1535129.0,1535129,20181116,O-Open Store,NATION STATION,,12285 150TH RD,MAYETTA,KS,66509,Mayetta,20,85,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,785.0,9662719.0,"04-$1,500,001 to $2,000,000",35,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,517.0
"6740 Highway 140, Hesperus, CO, 81326",,,37.093168,-108.1697126,True,ROOFTOP,,,,,,Google,POINT (-108.1697126 37.093168),True,Southern Ute,Southern Ute Reservation,True,,0.0009749719386799105,GEOMETRYCOLLECTION EMPTY,1547813.0,1547813,20181116,O-Open Store,TURNING BEYOND RANCH,,6740 HIGHWAY 140,HESPERUS,CO,81326,Hesperus,8,67,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,970.0,5883310.0,"03-$1,000,001 to $1,500,000",25,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,373.0
"104 Main St, Charlo, MT, 59824",,,47.4365893,-114.1719193,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-114.1719193 47.4365893),True,Flathead,Flathead Reservation,True,,0.15094494034867043,GEOMETRYCOLLECTION EMPTY,1832765.0,1832765,20181116,O-Open Store,COULTER AUTOMOTIVE,,104 MAIN ST,CHARLO,MT,59824,Charlo,30,47,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,406.0,6442215.0,"05-$2,000,001 to $4,000,000",40,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,776.0
"305 Joseph Ave, Winchester, ID, 83555",3115.0,61.0,46.239563000000004,-116.62411499999999,True,Exact,"305 JOSEPH AVE, WINCHESTER, ID, 83555",L,16.0,201754714.0,940002.0,Census,POINT (-116.624115 46.239563),True,Nez Perce,Nez Perce Reservation,True,,0.004205675681624987,GEOMETRYCOLLECTION EMPTY,683636.0,683636,20181116,O-Open Store,GATEWAY,,305 JOSEPH AVE,WINCHESTER,ID,83555,Winchester,16,61,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,208.0,9246831.0,"04-$1,500,001 to $2,000,000",35,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,486.0
"9 2nd Ave W, Polson, MT, 59860",5001.0,47.0,47.69441,-114.16326000000001,True,Non_Exact,"9 2ND AVE E, POLSON, MT, 59860",L,30.0,206921202.0,940303.0,Census,POINT (-114.16326 47.69441),True,Flathead,Flathead Reservation,True,,0.010451857848532628,GEOMETRYCOLLECTION EMPTY,682521.0,682521,20181116,O-Open Store,PIER,93,9 2ND AVE W,POLSON,MT,59860,Polson,30,47,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,406.0,8835768.0,"05-$2,000,001 to $4,000,000",50,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,794.0
"801 3rd St, Kamiah, ID, 83536",1077.0,61.0,46.230090000000004,-116.033875,True,Exact,"801 3RD ST, KAMIAH, ID, 83536",L,16.0,201758277.0,940001.0,Census,POINT (-116.033875 46.23009),True,Nez Perce,Nez Perce Reservation,True,,0.22212451494407773,GEOMETRYCOLLECTION EMPTY,1634292.0,1634292,20181116,O-Open Store,CONOCO,,801 3RD ST,KAMIAH,ID,83536,Kamiah,16,61,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,C-Chain Store,208.0,9350509.0,"06-$4,000,001 to $6,000,000",90,1,0,0,999999,99999,Independent,,,,,97826,Conoco,Y,,482.0
"300 10th St, Plummer, ID, 83851",,,47.334947899999996,-116.8876145,True,ROOFTOP,,,,,,Google,POINT (-116.8876145 47.3349479),True,Coeur d'Alene,Coeur d'Alene Reservation,True,,0.019076906648074626,GEOMETRYCOLLECTION EMPTY,1465090.0,1465090,20181116,O-Open Store,PLUMMER QUICK STOP,,300 10TH ST,PLUMMER,ID,83851,Plummer,16,9,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,208.0,6861953.0,"04-$1,500,001 to $2,000,000",35,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,470.0
"305 N Main St, Hiawatha, KS, 66434",3148.0,13.0,39.97766,-95.56396,True,Exact,"305 MAIN ST, HIAWATHA, KS, 66434",L,20.0,9766356.0,480600.0,Census,POINT (-95.56395999999999 39.97766),True,Sac and Fox Nation,Sac and Fox Nation Off-Reservation Trust Land,True,,3.4451335881639125,GEOMETRYCOLLECTION EMPTY,696217.0,696217,20181116,O-Open Store,SAC & FOX TRADING POST,,305 N MAIN ST,HIAWATHA,KS,66434,Hiawatha,20,13,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,785.0,7427471.0,"03-$1,000,001 to $1,500,000",20,2,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,510.0
"585 Ralph Darden Memorial Pkwy, Charenton, LA, 70523",,,29.868575500000002,-91.5419635,True,ROOFTOP,,,,,,Google,POINT (-91.54196349999999 29.8685755),True,Chitimacha,Chitimacha Reservation,True,,0.0003724047327048746,GEOMETRYCOLLECTION EMPTY,7329808.0,7329808,20181116,O-Open Store,TRADING POST,,585 RALPH DARDEN MEMORIAL PKWY,CHARENTON,LA,70523,Charenton,22,101,USA,07-Convenience Store,7-Conventional Convenience,A-1 Store,I-Independent Store,337.0,9237487.0,"03-$1,000,001 to $1,500,000",25,1,0,0,999999,99999,Independent,,,,,555555,No Group Assignment,N,,525.0
